log_id,case_id,source,format_family,outcome_class,record_validity,entity_type,entity_type_validity,email_address,email_address_validity,resource_url,resource_url_validity,event_timestamp,event_timestamp_validity,tool,tool_validity,latitude,latitude_validity,longitude,longitude_validity,ip_address,ip_address_validity,action_phrase,action_phrase_validity,status,status_validity,secondary_values,scenario_tags,notes
276,GEN-00265,generated,F3,DECLINED,VALID,customer,VALID,zara.andersen@shop.example.org,VALID,/account,VALID,Jun 14 14:00:22,VALID,Firefox/124.0.2,VALID,,MISSING,,MISSING,192.0.2.105,VALID,authentication failed,VALID,FAILED,VALID,,json_spaced;resource_relative_shop;syslog_rfc3164;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
277,GEN-00266,generated,F4,SUCCESS,VALID,USER,VALID,anita.sharma@corp.example.com,VALID,/calendar?id=8771,VALID,09/May/2026:04:44:40 +0000,VALID,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",VALID,,MISSING,,MISSING,2001:db8:f013:6db::42db,VALID,Authorized,VALID,200,VALID,ip_like_in_tool=123.0.0.0,email_in_remote_user_slot;ip_like_in_tool;ipv6_compressed;resource_relative_portal;timestamp_style_apache;user_agent_full,
278,GEN-00267,generated,F4,DECLINED,INVALID,SERVICE_ACCOUNT,VALID,svc-monitoring@infra.example.internal,VALID,https://artifacts.example.internal/releases/5.15.9.93/app-5.15.9.93.zip,VALID,2026-06-15 06:08:40.967,VALID,Boto3/1.34.69,VALID,51.546,VALID,-0.167,VALID,2001:db8::fb::a6,INVALID,Access denied: insufficient privileges,VALID,403,VALID,ip_like_in_resource=5.15.9.93,coordinates_decimal;coordinates_wkt_lon_lat_order;email_angle_wrapper;ip_invalid_ipv6_double_compression;ip_like_in_resource;resource_https_internal;timestamp_no_timezone;timestamp_style_space_ms,
279,GEN-00268,generated,F1,DECLINED,VALID,API_CLIENT,VALID,integration.redwood@partners.example.net,VALID,https://api.example.com/api/v2/shipments?status=in_transit,VALID,1782783175529,VALID,PostmanRuntime/7.37.0,VALID,,MISSING,,MISSING,203.0.113.70,VALID,Login failed,VALID,FAIL,VALID,,resource_https_api;timestamp_style_epoch_ms,
280,GEN-00269,generated,F5,SUCCESS,VALID,BOT,VALID,synthetic-probe@infra.example.internal,VALID,http://10.20.0.110:8080/actuator/health,VALID,14-01-2026 15:55,VALID,kube-probe/1.29,VALID,,MISSING,,MISSING,172.22.232.85,VALID,LOGIN OK,VALID,OK,VALID,ip_like_in_resource=10.20.0.110,ip_like_in_resource;resource_http_health_ip;timestamp_no_timezone;timestamp_style_dmy_hm,
281,GEN-00270,generated,F1,SUCCESS,VALID,CUSTOMER,VALID,rahul.joshi@mail.example.co.uk,VALID,https://shop.example.org/checkout,VALID,2026-02-06T14:51:20.356Z,VALID,MobileSafari/17.4.1,VALID,-22.87,VALID,-43.20,VALID,203.0.113.53,VALID,Permission granted,VALID,200,VALID,,coordinates_decimal;email_multi_part_tld;resource_https_shop;timestamp_style_iso_ms_z,
282,GEN-00271,generated,F1,SUCCESS,VALID,customer,VALID,priya.haddad@shop.example.org,VALID,/account,VALID,1771439986211,VALID,Firefox/125.0,VALID,35.64303,VALID,139.61878,VALID,2001:db8:e4d7:a986::1fcb,VALID,Login successful,VALID,SUCCESS,VALID,,compact_delimiters;coordinates_decimal;field_order_varied;ipv6_compressed;resource_relative_shop;timestamp_style_epoch_ms,
283,GEN-00272,generated,F4,SUCCESS,VALID,USER,VALID,ngarcia@example.co.uk,VALID,/reports/q2,VALID,2026-03-06 22:57:32.942,VALID,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",VALID,,MISSING,73.8782654,VALID,192.168.188.111,VALID,Request allowed,VALID,200,VALID,ip_like_in_tool=124.0.0.0,coordinates_decimal;coordinates_partial;email_angle_wrapper;email_multi_part_tld;ip_like_in_tool;resource_relative_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
284,GEN-00273,generated,F4,DECLINED,VALID,API Client,VALID,integration.orbit@partners.example.net,VALID,https://api.example.com/api/v2/search?q=annual%20report%202025,VALID,2026-01-01 02:38:46.268,VALID,Go-http-client/1.1,VALID,18.517835,VALID,,MISSING,2001:0db8:e135:a11e:900f:3812:ebc7:f528,VALID,Access denied: insufficient privileges,VALID,403,VALID,,coordinates_decimal;coordinates_partial;email_angle_wrapper;entity_multi_word;ipv6_full;resource_https_api;resource_percent_encoded;timestamp_no_timezone;timestamp_style_space_ms,
285,GEN-00274,generated,F3,DECLINED,INVALID,user,VALID,kwame9791@eu.corp.example.com,VALID,/profile/settings,VALID,2026-01-06T22:53:31.352Z,VALID,Firefox/124.0.2,VALID,35.7176840,VALID,139.6521517,VALID,203.0.113.20.85,INVALID,forbidden,VALID,BLOCKED,VALID,,coordinates_decimal;coordinates_json_object;ip_invalid_too_many_octets;json_spaced;resource_relative_portal;syslog_rfc5424;timestamp_style_iso_ms_z,
286,GEN-00275,generated,F3,DECLINED,VALID,user,VALID,meera.nair@corp.example.com,VALID,https://portal.corp.example.com/projects/alpha,VALID,2026-03-12T05:49:13.531Z,VALID,,MISSING,18.5137,VALID,73.8548,VALID,192.0.2.135,VALID,access denied,VALID,BLOCKED,VALID,,coordinates_decimal;coordinates_geojson_lon_lat_order;json_spaced;resource_https_portal;syslog_rfc5424;timestamp_style_iso_ms_z,
287,GEN-00276,generated,F5,DECLINED,VALID,GUEST,VALID,guest_1517@example.com,VALID,/catalog/items/73194,VALID,2026/02/07 19:56:20,VALID,Chrome/124.0.6367.91,VALID,-33.9047,VALID,151.2202,VALID,192.168.128.39,VALID,Access declined,VALID,DENIED,VALID,,coordinates_decimal;resource_relative_public;timestamp_no_timezone;timestamp_style_ymd_slash,
288,GEN-00277,generated,F3,DECLINED,VALID,service_account,VALID,ci-runner-08@build.example.internal,VALID,db://prod/customers,VALID,Jun  3 09:10:48,VALID,OpenSSH_9.6p1,VALID,,MISSING,,MISSING,172.21.90.56,VALID,forbidden,VALID,BLOCKED,VALID,,json_spaced;resource_db;syslog_rfc3164;syslog_space_padded_day;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
289,GEN-00278,generated,F1,DECLINED,VALID,customer,VALID,priya.w.rossi@shop.example.org,VALID,/checkout,VALID,1769861346995,VALID,MobileSafari/17.4.1,VALID,-23.537,VALID,-46.622,VALID,192.168.201.223,VALID,ACCESS DENIED,VALID,BLOCKED,VALID,,coordinates_combined_field;coordinates_decimal;resource_relative_shop;timestamp_style_epoch_ms,
290,GEN-00279,generated,F4,SUCCESS,VALID,USER,VALID,-,PLACEHOLDER,https://portal.corp.example.com/reports/weekly,VALID,2026-02-19 18:13:05.350,VALID,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,VALID,64.11961,VALID,-21.93095,VALID,172.26.241.174,VALID,Authorized,VALID,200,VALID,,coordinates_decimal;coordinates_wkt_lon_lat_order;resource_https_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
291,GEN-00280,generated,F5,DECLINED,VALID,USER,VALID,ISABELA_KULKARNI@EXAMPLE.CO.UK,VALID,/dashboard,VALID,25-05-2026 22:41,VALID,Chrome/124.0.6367.91,VALID,18.5466 N,VALID,73.8572 E,VALID,192.0.2.226,VALID,Request blocked,VALID,BLOCKED,VALID,,coordinates_hemi_suffix;email_multi_part_tld;email_uppercase;resource_relative_portal;timestamp_no_timezone;timestamp_style_dmy_hm,
292,GEN-00281,generated,F1,SUCCESS,VALID,GUEST,VALID,guest_3228@example.com,VALID,/events/2026/registration,VALID,2026-02-13 13:35:04,VALID,,MISSING,"22°52'41.9""S",VALID,"43°12'57.6""W",VALID,203.0.113.241,VALID,Request allowed,VALID,PASS,VALID,,coordinates_dms;resource_relative_public;timestamp_no_timezone;timestamp_style_space,
293,GEN-00282,generated,F3,DECLINED,VALID,guest,VALID,guest_7082@example.com,VALID,/events/2026/registration,VALID,Jun 27 22:59:20,VALID,Safari/17.4.1,VALID,40.698150,VALID,-74.053894,VALID,2001:db8::ff32,VALID,authentication failed,VALID,FAILED,VALID,,coordinates_decimal;coordinates_json_object;ipv6_short;resource_relative_public;syslog_rfc3164;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
294,GEN-00283,generated,F4,SUCCESS,VALID,USER,VALID,kwame.patel@corp.example.com,VALID,https://portal.corp.example.com/leave/apply,VALID,2026-06-12T19:01:04+00:00,VALID,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,VALID,51.5471,VALID,-0.0894,VALID,172.22.3.39,VALID,Access granted,VALID,200,VALID,referer_url=https://portal.corp.example.com/login,coordinates_decimal;coordinates_wkt_lon_lat_order;email_in_remote_user_slot;referer_url_present;resource_https_portal;timestamp_style_iso_offset;user_agent_full,
295,GEN-00284,generated,F2,SUCCESS,VALID,GUEST,VALID,visitor.1150@guest.example.org,VALID,https://portal.corp.example.com/profile/settings?id=6695,VALID,28/Apr/2026:05:43:54 +0530,VALID,Chrome/124.0.6367.91,VALID,N18.522347,VALID,E73.833926,VALID,192.0.2.184,VALID,was permitted to access,VALID,200 OK,VALID,,coordinates_hemi_prefix;email_angle_wrapper;entity_bracket_prefix;resource_https_portal;sentence_template_B;timestamp_style_apache,
296,GEN-00285,generated,F3,SUCCESS,VALID,user,VALID,,MISSING,https://portal.corp.example.com/wiki/Onboarding?id=4142,VALID,2026-03-03T06:11:21.271Z,VALID,Firefox/125.0,VALID,51.5387,VALID,-0.0785,VALID,203.0.113.31,VALID,permitted,VALID,PASS,VALID,,coordinates_decimal;coordinates_geojson_lon_lat_order;resource_https_portal;syslog_rfc5424;timestamp_style_iso_ms_z,
297,EC-012,curated,F1,DECLINED,INVALID,USER,VALID,meera.nair@@corp.example.com,INVALID,https://portal.corp.example.com/login,VALID,2026-01-15T07:06:12Z,VALID,Firefox/125.0,VALID,,MISSING,,MISSING,192.168.10.78,VALID,Login failed,VALID,FAILED,VALID,,email_double_at,
298,GEN-00286,generated,F1,SUCCESS,VALID,USER,VALID,wei1604@corp.example.com,VALID,/reports/q2,VALID,2026-01-15T18:59:56Z,VALID,Chrome/123.0.6312.122,VALID,-22.8855,VALID,-43.1356,VALID,2001:db8::1fa,VALID,Permission granted,VALID,SUCCESS,VALID,,coordinates_decimal;email_angle_wrapper;ipv6_short;resource_relative_portal;timestamp_style_iso_z,
299,GEN-00287,generated,F5,DECLINED,VALID,,MISSING,guest_5805@example.com,VALID,https://portal.corp.example.com/projects/alpha?id=1550,VALID,07-01-2026 00:30,VALID,Chrome/123.0.6312.122,VALID,"19°03'07.2""N",VALID,"72°49'44.4""E",VALID,2001:db8:9a62:c36f::e9a2,VALID,Access declined,VALID,BLOCKED,VALID,,ambiguous_day_month_order;coordinates_dms;ipv6_compressed;resource_https_portal;timestamp_no_timezone;timestamp_style_dmy_hm,
300,GEN-00288,generated,F1,NEUTRAL,INVALID,api_client,VALID,integration.cobalt@partners.example.net,VALID,https://api.example.com/api/v2/shipments?status=in_transit,VALID,2026-02-18T01:08:13.772Z,VALID,Go-http-client/1.1,VALID,-116.9024,INVALID,-229.6907,INVALID,203.0.113.176,VALID,Token expired,VALID,EXPIRED,VALID,,coordinates_decimal;coordinates_invalid_out_of_range;field_order_varied;resource_https_api;timestamp_style_iso_ms_z,
301,GEN-00289,generated,F1,SUCCESS,VALID,USER,VALID,yuki.rao+2026@corp.example.com,VALID,/calendar,VALID,2026-06-24T02:14:14Z,VALID,Chrome/123.0.6312.122,VALID,1.383436,VALID,103.789827,VALID,172.30.175.132,VALID,Login successful,VALID,ok,VALID,,coordinates_decimal;email_angle_wrapper;email_plus_tag;resource_relative_portal;timestamp_style_iso_z,
302,GEN-00290,generated,F4,SUCCESS,VALID,User,VALID,KENJI.SATO@EXAMPLE.CO.UK,VALID,https://portal.corp.example.com/profile/settings,VALID,2026-03-22 08:20:43.274,VALID,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,VALID,12.9253,VALID,,MISSING,203.0.113.120,VALID,Authorized,VALID,201,VALID,,coordinates_decimal;coordinates_partial;email_angle_wrapper;email_multi_part_tld;email_uppercase;resource_https_portal;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
303,GEN-00291,generated,F1,NEUTRAL,VALID,Service Account,VALID,ci-runner-20@build.example.internal,VALID,https://vault.corp.example.com/secrets/staging,VALID,1771408793,VALID,,MISSING,51.46095,VALID,-0.16243,VALID,2001:db8::4414,VALID,User logged out,VALID,SUCCESS,VALID,,coordinates_decimal;empty_value;entity_multi_word;ipv6_short;resource_https_internal;timestamp_style_epoch_s,
304,GEN-00292,generated,F1,DECLINED,VALID,API_CLIENT,VALID,,MISSING,/api/v1/users/6809/roles,VALID,2026-06-23T00:46:53Z,VALID,PostmanRuntime/7.37.0,VALID,,MISSING,,MISSING,198.51.100.6,VALID,Unauthorized attempt,VALID,403,VALID,,resource_relative_api;timestamp_style_iso_z,
305,GEN-00293,generated,F2,DECLINED,VALID,User,VALID,omar.iyer10@corp.example.com,VALID,https://portal.corp.example.com/wiki/Onboarding?id=5181,VALID,03/May/2026:19:51:33 +1000,VALID,MobileSafari/17.4.1,VALID,-33.8640,VALID,151.2283,VALID,10.97.63.28,VALID,attempted unauthorized access to,VALID,403 Forbidden,VALID,,coordinates_decimal;email_display_name_wrapper;resource_https_portal;sentence_template_B;timestamp_style_apache,
306,GEN-00294,generated,F3,DECLINED,VALID,admin,VALID,emma.murphy@corp.example.com,VALID,postgres://billing.example.internal:5432/ledger?sslmode=require,VALID,2026-01-14T11:01:53.304Z,VALID,Chrome/123.0.6312.122,VALID,,MISSING,-0.0902,VALID,192.168.125.224,VALID,blocked by policy,VALID,403,VALID,,coordinates_decimal;coordinates_partial;resource_db;status_numeric_json;syslog_rfc5424;timestamp_style_iso_ms_z,
307,GEN-00295,generated,F5,SUCCESS,VALID,ADMIN,VALID,LIAM.DESAI@CORP.EXAMPLE.COM,VALID,/home/deploy/.ssh/authorized_keys,VALID,20260213T044704,VALID,Postman/10.24.3,VALID,19.0626054 N,VALID,72.8814151 E,VALID,10.45.159.105,VALID,Permitted,VALID,SUCCESS,VALID,,coordinates_hemi_suffix;email_uppercase;resource_linux;timestamp_no_timezone;timestamp_style_compact,
308,GEN-00296,generated,F2,DECLINED,VALID,USER,VALID,,MISSING,/home,VALID,04/16/2026 10:30:14 AM,VALID,MobileSafari/17.4.1,VALID,"23°33'26.1""S",VALID,"46°36'28.8""W",VALID,172.19.179.227,VALID,failed to authenticate to,VALID,401 Unauthorized,VALID,,coordinates_dms;email_absent_anonymous;entity_bracket_prefix;resource_relative_portal;sentence_template_A;timestamp_no_timezone;timestamp_style_us_12h,
309,GEN-00297,generated,F4,SUCCESS,VALID,Service Account,VALID,svc-billing-sync@infra.example.internal,VALID,https://vault.corp.example.com/secrets/staging,VALID,24/Mar/2026:01:24:00 +0000,VALID,kubectl/v1.29.3,VALID,51.536313,VALID,-0.150336,VALID,10.128.55.92,VALID,Session started,VALID,302,VALID,client_port=1487,coordinates_decimal;coordinates_wkt_lon_lat_order;email_angle_wrapper;entity_multi_word;ip_with_port;resource_https_internal;timestamp_style_apache,
310,GEN-00298,generated,F3,SUCCESS,VALID,user,VALID,daniel.patel91@example.gov.in,VALID,https://portal.corp.example.com/reports/q2,VALID,Jan 11 20:16:02,VALID,Edge/124.0.2478.67,VALID,12.98142,VALID,,MISSING,198.51.100.250,VALID,authentication succeeded,VALID,ok,VALID,,coordinates_decimal;coordinates_partial;email_multi_part_tld;json_spaced;resource_https_portal;syslog_rfc3164;timestamp_no_timezone;timestamp_no_year;timestamp_style_syslog,
311,GEN-00299,generated,F5,DECLINED,VALID,USER,VALID,KWAME-MURPHY@EXAMPLE.COM,VALID,/dashboard,VALID,3/31/2026 8:28 PM,VALID,Chrome/124.0.6367.91,VALID,1.3863,VALID,103.8346,VALID,192.0.2.104,VALID,ACCESS DENIED,VALID,BLOCKED,VALID,,coordinates_decimal;email_uppercase;resource_relative_portal;timestamp_no_timezone;timestamp_style_us_12h_short,
312,GEN-00300,generated,F4,SUCCESS,VALID,,MISSING,guest_2481@example.com,VALID,https://portal.corp.example.com/reports/weekly,VALID,2026-02-02T10:27:48+00:00,VALID,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36",VALID,51.4796,VALID,-0.1460,VALID,203.0.113.239,VALID,Access granted,VALID,201,VALID,ip_like_in_tool=123.0.0.0,coordinates_decimal;coordinates_wkt_lon_lat_order;email_angle_wrapper;ip_like_in_tool;resource_https_portal;timestamp_style_iso_offset;user_agent_full,
313,GEN-00301,generated,F1,SUCCESS,VALID,service-account,VALID,ci-runner-04@build.example.internal,VALID,s3://analytics-raw/events/dt=2026-01-19/part-29320.snappy.parquet,VALID,2026-04-05T09:54:28.755Z,VALID,psql/16.2,VALID,-23.5405851,VALID,,MISSING,172.19.212.70,VALID,Request allowed,VALID,PASS,VALID,,coordinates_decimal;coordinates_partial;date_in_resource;entity_hyphenated;resource_s3;timestamp_style_iso_ms_z,
314,GEN-00302,generated,F2,SUCCESS,VALID,SERVICE_ACCOUNT,VALID,ci-runner-07@build.example.internal,VALID,/opt/app/config/settings.yaml,VALID,03/11/2026 10:01:03 PM,VALID,python-requests/2.31.0,VALID,"23°30'24.6""S",VALID,"46°36'52.2""W",VALID,2001:db8::2ea0,VALID,was allowed to access,VALID,success,VALID,,ambiguous_day_month_order;coordinates_dms;entity_bracket_prefix;ipv6_short;resource_linux;resource_trailing_punctuation;sentence_template_C;timestamp_no_timezone;timestamp_style_us_12h,
315,GEN-00303,generated,F4,NEUTRAL,VALID,API_CLIENT,VALID,api-client-5233@partners.example.net,VALID,https://api.example.com/api/v1/users/1007/roles,VALID,2026-05-09T20:00:18+05:30,VALID,PostmanRuntime/7.37.0,VALID,18.5096,VALID,73.8207,VALID,198.51.100.170,VALID,Password reset requested,VALID,202,VALID,client_port=15071,coordinates_decimal;email_angle_wrapper;ip_with_port;resource_https_api;timestamp_style_iso_offset,
316,GEN-00304,generated,F4,DECLINED,VALID,Admin,VALID,eokafor@corp.example.com,VALID,https://admin.corp.example.com/iam/roles,VALID,01/Jun/2026:21:14:00 -0300,VALID,"Mozilla/5.0 (Macintosh; Intel Mac OS X 14_4_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Safari/605.1.15",VALID,,MISSING,-43.12809,VALID,203.0.113.150,VALID,Unauthorized,VALID,401,VALID,,coordinates_decimal;coordinates_partial;email_angle_wrapper;resource_https_admin;timestamp_style_apache;user_agent_full,
317,GEN-00305,generated,F4,DECLINED,VALID,BOT,VALID,bot-monitor@infra.example.internal,VALID,/metrics,VALID,05/Mar/2026:19:16:25 +0900,VALID,Prometheus/2.51.1,VALID,35.63494,VALID,139.63363,VALID,172.27.254.11,VALID,Forbidden,VALID,403,VALID,,coordinates_combined_field;coordinates_decimal;email_in_remote_user_slot;resource_relative_health;timestamp_style_apache,
318,GEN-00306,generated,F1,SUCCESS,INVALID,GUEST,VALID,visitor.3160@guest.example.org,VALID,/events/2026/registration,VALID,2026-03-12 10:23:51,VALID,,MISSING,N/A,PLACEHOLDER,,MISSING,2001:db8:zz12::50,INVALID,Request allowed,VALID,PASS,VALID,,empty_value;field_order_varied;ip_invalid_ipv6_invalid_hex;resource_relative_public;timestamp_no_timezone;timestamp_style_space,
319,GEN-00307,generated,F5,SUCCESS,VALID,USER,VALID,ANITA_SHARMA@CORP.EXAMPLE.COM,VALID,https://portal.corp.example.com/profile/settings,VALID,20260603T004933,VALID,Edge/124.0.2478.67,VALID,40.7389,VALID,-74.0482,VALID,198.51.100.29,VALID,Permitted,VALID,allowed,VALID,,coordinates_decimal;email_uppercase;resource_https_portal;status_lowercase;timestamp_no_timezone;timestamp_style_compact,
320,GEN-00308,generated,F2,NEUTRAL,VALID,Service Account,VALID,svc-backup@infra.example.internal,VALID,s3://prod-backups/daily/2026-06-08/,VALID,01/28/2026 07:57:07 AM,VALID,terraform/1.7.2,VALID,19.1216,VALID,72.8696,VALID,172.24.103.24,VALID,requested a missing resource,VALID,NOT_FOUND,VALID,,coordinates_decimal;date_in_resource;email_angle_wrapper;entity_multi_word;resource_s3;resource_trailing_punctuation;sentence_template_C;timestamp_no_timezone;timestamp_style_us_12h,
321,GEN-00309,generated,F3,DECLINED,VALID,service_account,VALID,svc-monitoring@infra.example.internal,VALID,db://prod/customers,VALID,2026-01-11T18:37:00.420Z,VALID,psql/16.2,VALID,19.04841,VALID,72.85874,VALID,192.168.83.254,VALID,blocked by policy,VALID,,MISSING,,coordinates_decimal;json_spaced;resource_db;syslog_rfc5424;timestamp_style_iso_ms_z,
322,EC-013,curated,F1,SUCCESS,INVALID,ADMIN,VALID,root@localhost,INVALID,/etc/ssh/sshd_config,VALID,2026-01-16T12:00:00Z,VALID,OpenSSH_9.6p1,VALID,,MISSING,,MISSING,127.0.0.1,VALID,Access granted,VALID,SUCCESS,VALID,,email_no_tld;ip_loopback;resource_linux_path,root@localhost has no TLD; accepted by some local mail systems but treated as invalid here.
323,GEN-00310,generated,F4,SUCCESS,VALID,User,VALID,aisha_dlamini@mail.example.org,VALID,https://portal.corp.example.com/reports/q1,VALID,16/Mar/2026:18:21:13 +0530,VALID,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.2478.67",VALID,19.043839,VALID,72.861718,VALID,198.51.100.46,VALID,Request allowed,VALID,200,VALID,ip_like_in_tool=124.0.0.0,coordinates_decimal;coordinates_wkt_lon_lat_order;email_angle_wrapper;ip_like_in_tool;resource_https_portal;timestamp_style_apache;user_agent_full,
324,GEN-00311,generated,F2,SUCCESS,VALID,Customer,VALID,aisha.okafor@customers.example.net,VALID,https://shop.example.org/returns/22945,VALID,05/27/2026 11:10:03 AM,VALID,Safari/17.4.1,VALID,19.1126,VALID,72.8568,VALID,10.58.215.41,VALID,successfully accessed,VALID,200 OK,VALID,,coordinates_decimal;resource_https_shop;sentence_template_B;timestamp_no_timezone;timestamp_style_us_12h,
325,GEN-00312,generated,F4,SUCCESS,VALID,Customer,VALID,KWAME.HADDAD@MAIL.EXAMPLE.CO.UK,VALID,https://shop.example.org/orders/44549,VALID,2026-02-18 19:38:22.906,VALID,Mozilla/5.0 (X11; Linux x86_64; rv:125.0) Gecko/20100101 Firefox/125.0,VALID,51.48542,VALID,-0.17201,VALID,192.168.74.226,VALID,Request allowed,VALID,200,VALID,referer_url=https://sso.example.com/login,coordinates_decimal;email_angle_wrapper;email_multi_part_tld;email_uppercase;referer_url_present;resource_https_shop;timestamp_no_timezone;timestamp_style_space_ms;user_agent_full,
